"Path","File","Date Acquired","Sample","Misc"
"C:\msdchem\1\data\2020\20-02-FEB\","GFA200226MDW_002.d","26 Feb 2020  19:09    ","PT010 meth nf2","5% in 10 nC34+ 10 tol"
"Signal: GFA200226MDW_002.d\FID1A.CH"
1.465,64535.000
1.467,64535.000
1.469,64500.000
1.470,64513.000
1.472,64502.000
1.474,64492.000
1.475,64455.000
1.477,64438.000
1.479,64449.000
1.480,64439.000
1.482,64451.000
1.484,64448.000
1.485,64446.000
1.487,64444.000
1.489,64463.000
1.490,64489.000
1.492,64506.000
1.494,64510.000
1.495,64498.000
1.497,64480.000
1.499,64471.000
1.500,64470.000
1.502,64521.000
1.504,64528.000
1.505,64565.000
1.507,64525.000
1.509,64535.000
1.510,64516.000
1.512,64513.000
1.514,64510.000
1.515,64514.000
1.517,64517.000
1.519,64520.000
1.520,64541.000
1.522,64534.000
1.524,64537.000
1.525,64504.000
1.527,64507.000
1.529,64511.000
1.530,64522.000
1.532,64512.000
1.534,64469.000
1.535,64453.000
1.537,64447.000
1.539,64485.000
1.540,64498.000
1.542,64510.000
1.544,64499.000
1.545,64511.000
1.547,64527.000
1.549,64521.000
1.550,64494.000
1.552,64481.000
1.554,64495.000
1.555,64522.000
1.557,64529.000
1.559,64547.000
1.560,64540.000
1.562,64550.000
1.564,64513.000
1.565,64510.000
1.567,64511.000
1.569,64532.000
1.570,64546.000
1.572,64546.000
1.574,64560.000
1.575,64523.000
1.577,64509.000
1.579,64467.000
1.580,64485.000
1.582,64485.000
1.584,64527.000
1.585,64506.000
1.587,64489.000
1.589,64425.000
1.590,64427.000
1.592,64436.000
1.594,64478.000
1.595,64509.000
1.597,64535.000
1.599,64548.000
1.600,64530.000
1.602,64546.000
1.604,64537.000
1.605,64572.000
1.607,64555.000
1.609,64539.000
1.610,64516.000
1.612,64512.000
1.614,64516.000
1.615,64530.000
1.617,64536.000
1.619,64547.000
1.620,64540.000
1.622,64531.000
1.624,64551.000
1.625,64554.000
1.627,64541.000
1.629,64496.000
1.630,64473.000
1.632,64498.000
1.634,64523.000
1.635,64519.000
1.637,64495.000
1.639,64505.000
1.640,64526.000
1.642,64531.000
1.644,64532.000
1.645,64533.000
1.647,64534.000
1.649,64513.000
1.650,64512.000
1.652,64505.000
1.654,64494.000
1.655,64474.000
1.657,64482.000
1.659,64489.000
1.660,64475.000
1.662,64465.000
1.664,64458.000
1.665,64483.000
1.667,64492.000
1.669,64493.000
1.670,64465.000
1.672,64449.000
1.674,64431.000
1.675,64452.000
1.677,64434.000
1.679,64451.000
1.680,64439.000
1.682,64480.000
1.684,64484.000
1.685,64493.000
1.687,64495.000
1.689,64469.000
1.690,64464.000
1.692,64453.000
1.694,64485.000
1.695,64504.000
1.697,64504.000
1.699,64489.000
1.700,64466.000
1.702,64460.000
1.704,64483.000
1.705,64490.000
1.707,64477.000
1.709,64437.000
1.710,64437.000
1.712,64454.000
1.714,64483.000
1.715,64487.000
1.717,64505.000
1.719,64526.000
1.720,64540.000
1.722,64533.000
1.724,64531.000
1.725,64537.000
